,Unnamed: 0,condition,bin,type,subject,itemnum,cloze,constraint,contrast_unexpected,accuracy,w1,w2,rating,region,amplitude,context,entropy,maxcloze
5472,5472,HC.AN.CL,1,1,16,572,0,1,0,1,一套,春水,0.08333333333333337,mid_frontal,5.257668,套,555.22,0.1935483870967742
5473,5473,HC.AN.CL,1,1,16,382,0,1,0,1,一座,丝带,0.0,mid_frontal,-1.104901666666667,座,543.76,0.3870967741935484
5474,5474,LC.AN.VB,7,0,16,555,0,0,0,1,表示,公司,0.0,mid_frontal,6.45971,表示,687.58,0.1111111111111111
5475,5475,HC.UNEXP.CL,4,1,16,596,1,1,-1,1,一席,演讲,0.8333333333333334,mid_frontal,10.113092,席,1.39,0.4772727272727273
5476,5476,HC.UNEXP.VB,9,0,16,145,1,1,-1,1,造福,国家,0.9166666666666666,mid_frontal,-1.3218753333333335,造福,9.36,0.3863636363636364
5477,5477,LC.UNEXP.CL,5,1,16,778,1,0,-2,1,一笔,生意,0.8333333333333334,mid_frontal,-2.1061587333333334,笔,208.61,0.1935483870967742
5478,5478,LC.UNEXP.CL,5,1,16,249,1,0,-2,1,一米,线,1.0,mid_frontal,0.11453200000000024,米,188.42,0.1935483870967742
5479,5479,LC.AN.VB,7,0,16,144,0,0,0,1,整顿,学问,0.0,mid_frontal,8.664455666666667,整顿,15.25,0.1621621621621622
5480,5480,LC.AN.VB,7,0,16,268,0,0,0,1,踏进,希望,0.16666666666666666,mid_frontal,-12.885026666666667,踏进,7.45,0.1590909090909091
5481,5481,LC.AN.VB,7,0,16,559,0,0,0,1,安排,武艺,0.25,mid_frontal,4.279332666666666,安排,111.58,0.1142857142857143
5482,5482,HC.UNEXP.CL,4,1,16,383,1,1,-1,1,一帮,员工,1.0,mid_frontal,-6.281894000000001,帮,57.34,0.4772727272727273
5483,5483,LC.UNEXP.VB,10,0,16,771,1,0,-2,1,发展,教育,1.0,mid_frontal,-1.9378280333333333,发展,750.34,0.2941176470588235
5484,5484,LC.UNEXP.CL,5,1,16,585,1,0,-2,1,一组,学生,0.8333333333333334,mid_frontal,3.585234666666667,组,127.23,0.1612903225806452
5485,5485,HC.UNEXP.VB,9,0,16,176,1,1,-1,1,犯下,死罪,1.0,mid_frontal,17.596339999999994,犯下,15.25,0.4571428571428571
5486,5486,LC.AN.VB,7,0,16,28,0,0,0,1,罢免,航母,0.125,mid_frontal,-1.8621450000000002,罢免,4.19,0.1818181818181818
5487,5487,LC.UNEXP.VB,10,0,16,170,1,0,-2,1,举办,婚礼,1.0,mid_frontal,4.8757616666666665,举办,321.21,0.2702702702702703
5488,5488,HC.EXP.CL,3,1,16,599,2,1,0,1,一头,牛,1.0,mid_frontal,-18.556293333333333,头,71.24,0.6451612903225806
5489,5489,HC.AN.VB,6,0,16,431,0,1,0,1,伸出,春水,0.0,mid_frontal,-0.5289459,伸出,8.59,0.3863636363636364
5490,5490,HC.UNEXP.VB,9,0,16,774,1,1,-1,1,骗,老师,0.8333333333333334,mid_frontal,-6.029961333333333,骗,21.52,0.4166666666666667
5491,5491,LC.UNEXP.CL,5,1,16,773,1,0,-2,1,一块,牌子,1.0,mid_frontal,5.407449,块,514.9,0.1612903225806452
5492,5492,HC.EXP.CL,3,1,16,385,2,1,0,1,一所,学校,1.0,mid_frontal,-5.191420683333333,所,373.06,0.5161290322580645
5493,5493,HC.UNEXP.VB,9,0,16,443,1,1,-1,1,推动,研究,1.0,mid_frontal,-5.0394871,推动,448.41,0.5142857142857142
5494,5494,LC.UNEXP.CL,5,1,16,5,1,0,-2,1,一身,珠宝,1.0,mid_frontal,3.0770000000000004,身,22.89,0.1590909090909091
5495,5495,LC.UNEXP.CL,5,1,16,446,1,0,-2,1,一手,牌,1.0,mid_frontal,1.4198446666666669,手,4.75,0.1818181818181818
5496,5496,LC.AN.VB,7,0,16,578,0,0,0,1,考察,钱,0.0,mid_frontal,-5.0793507999999985,考察,25.14,0.1388888888888889
5497,5497,LC.UNEXP.VB,10,0,16,759,1,0,-2,1,遍布,田野,0.9166666666666666,mid_frontal,-5.746391666666668,遍布,17.54,0.2777777777777778
5498,5498,HC.EXP.VB,8,0,16,175,2,1,0,1,收受,贿赂,1.0,mid_frontal,-0.29390066666666675,收受,9.74,0.7045454545454546
5499,5499,LC.UNEXP.CL,5,1,16,703,1,0,-2,1,一份,资料,1.0,mid_frontal,-3.3544186000000003,份,1196.74,0.1290322580645161
5500,5500,HC.AN.CL,1,1,16,247,0,1,0,1,一番,墙,0.08333333333333337,mid_posterior,6.881758666666667,番,67.74,0.3636363636363636
5501,5501,LC.AN.VB,7,0,16,143,0,0,0,1,增加,生日,0.0,mid_posterior,-5.525906333333333,增加,586.89,0.08823529411764706
5502,5502,HC.UNEXP.VB,9,0,16,7,1,1,-1,0,重建,大学,0.875,mid_posterior,-7.1134276666666665,重建,16.2,0.4705882352941176
5503,5503,LC.UNEXP.VB,10,0,16,692,1,0,-2,1,解释,错误,0.75,mid_posterior,2.9711983666666666,解释,21.69,0.3157894736842105
5504,5504,LC.UNEXP.CL,5,1,16,448,1,0,-2,1,一波,潮流,1.0,mid_posterior,4.788859,波,77.8,0.0967741935483871
5505,5505,HC.AN.VB,6,0,16,547,0,1,0,1,拉动,手机,0.5,mid_posterior,2.400623,拉动,19.59,0.3714285714285714
5506,5506,LC.UNEXP.CL,5,1,16,151,1,0,-2,1,一罐,米,0.875,mid_posterior,6.2737023333333335,罐,1.39,0.1590909090909091
5507,5507,HC.UNEXP.VB,9,0,16,772,1,1,-1,1,使用,日语,0.6666666666666666,mid_posterior,1.9071243333333328,使用,848.39,0.4705882352941176
5508,5508,HC.AN.CL,1,1,16,582,0,1,0,1,一扇,春水,0.16666666666666666,mid_posterior,1.3975183,扇,1.91,0.4090909090909091
5509,5509,LC.AN.VB,7,0,16,445,0,0,0,1,操纵,云朵,0.125,mid_posterior,7.152574,操纵,23.75,0.1714285714285714
5510,5510,HC.EXP.VB,8,0,16,137,2,1,0,1,出台,政策,1.0,mid_posterior,9.907313666666667,出台,12.24,0.6363636363636364
5511,5511,HC.EXP.CL,3,1,16,171,2,1,0,1,一首,歌,1.0,mid_posterior,8.431091,首,38.34,0.375
5512,5512,HC.UNEXP.VB,9,0,16,422,1,1,-1,1,提出,制度,1.0,mid_posterior,10.960756000000002,提出,765.27,0.4571428571428571
5513,5513,HC.EXP.VB,8,0,16,775,2,1,0,1,抓紧,时间,0.9166666666666666,mid_posterior,-2.043677,抓紧,6.15,0.6818181818181818
5514,5514,LC.UNEXP.CL,5,1,16,433,1,0,-2,1,一点儿,肉,0.875,mid_posterior,-7.031713000000001,点儿,174.08,0.0967741935483871
5515,5515,LC.AN.CL,2,1,16,753,0,0,0,1,一大批,热血,0.0,mid_posterior,6.589197333333334,大批,175.05,0.2580645161290323
5516,5516,HC.AN.CL,1,1,16,765,0,1,0,1,一届,车,0.0,mid_posterior,10.718680333333333,届,1612.7,0.4516129032258064
5517,5517,HC.EXP.CL,3,1,16,763,2,1,0,1,一伙,人,1.0,mid_posterior,-12.899686666666668,伙,13.62,0.5454545454545454
5518,5518,LC.UNEXP.CL,5,1,16,429,1,0,-2,1,一项,计划,1.0,mid_posterior,4.946722333333334,项,2049.67,0.1935483870967742
5519,5519,HC.UNEXP.VB,9,0,16,10,1,1,-1,1,封锁,地区,1.0,mid_posterior,-5.329357533333334,封锁,21.77,0.5142857142857142
5520,5520,LC.AN.VB,7,0,16,377,0,0,0,1,降低,饭,0.0,mid_posterior,-21.8229,降低,331.95,0.1351351351351351
5521,5521,HC.UNEXP.CL,4,1,16,139,1,1,-1,1,一桶,米,1.0,mid_posterior,-3.5215637666666666,桶,10.04,0.6136363636363636
5522,5522,LC.AN.CL,2,1,16,266,0,0,0,1,一叶,牛,0.0,mid_posterior,2.0534995,叶,0.0,0.25
5523,5523,HC.EXP.VB,8,0,16,569,2,1,0,1,弹劾,总统,1.0,mid_posterior,-0.3842786666666667,弹劾,5.57,0.6363636363636364
5524,5524,LC.AN.CL,2,1,16,757,0,0,0,1,一批,墙,0.08333333333333337,mid_posterior,1.8158192733333332,批,1360.42,0.2903225806451613
5525,5525,LC.UNEXP.CL,5,1,16,780,1,0,-2,1,一股,泉,1.0,mid_posterior,1.5869385666666669,股,175.29,0.1612903225806452
5526,5526,HC.AN.CL,1,1,16,362,0,1,0,1,一幢,电脑,0.0,mid_posterior,0.972535,幢,10.85,0.2954545454545455
5527,5527,LC.AN.CL,2,1,16,543,0,0,0,1,一颗,酒店,0.375,mid_posterior,-0.08265400000000007,颗,280.18,0.1935483870967742
5528,5528,LC.AN.CL,2,1,16,135,0,0,0,1,一道,生日,0.0,mid_posterior,9.159604666666667,道,123.9,0.1935483870967742
5529,5529,LC.UNEXP.VB,10,0,16,598,1,0,-2,0,侵害,法律,0.5,mid_posterior,8.091137333333334,侵害,11.95,0.1818181818181818
5530,5530,HC.UNEXP.VB,9,0,16,258,1,1,-1,1,促进,沟通,0.9166666666666666,mid_posterior,-9.125822333333334,促进,426.84,0.4857142857142857
5531,5531,HC.AN.VB,6,0,16,580,0,1,0,1,补贴,措施,0.16666666666666666,mid_posterior,-4.2206918,补贴,10.33,0.3181818181818182
5532,5532,LC.UNEXP.CL,5,1,16,365,1,0,-2,1,一根,筷子,1.0,mid_posterior,-2.2332259999999997,根,101.86,0.1290322580645161
5533,5533,HC.AN.VB,6,0,16,563,0,1,0,1,穿越,金莲,0.25,mid_posterior,-9.790958000000002,穿越,5.21,0.4090909090909091
5534,5534,HC.EXP.VB,8,0,16,1,2,1,0,1,达到,目的,1.0,mid_posterior,9.092762333333333,达到,115.2,0.5342465753424658
5535,5535,LC.AN.VB,7,0,16,11,0,0,0,1,交给,飞机,0.0,mid_posterior,1.5347586666666668,交给,112.61,0.1470588235294118
5536,5536,HC.EXP.VB,8,0,16,713,2,1,0,1,竞选,总统,0.875,mid_posterior,0.2316710000000001,竞选,11.09,0.7045454545454546
5537,5537,HC.EXP.CL,3,1,16,421,2,1,0,1,一员,大将,1.0,mid_posterior,10.978499666666664,员,4.16,0.5681818181818182
5538,5538,HC.EXP.VB,8,0,16,754,2,1,0,1,振奋,人心,1.0,mid_posterior,2.0727630333333336,振奋,5.21,0.75
5539,5539,LC.UNEXP.CL,5,1,16,264,1,0,-2,1,一堆,苹果,1.0,mid_posterior,10.713187666666665,堆,127.41,0.1290322580645161
5540,5540,LC.AN.VB,7,0,16,714,0,0,0,1,告诉,菜,0.0,mid_posterior,-8.497112333333332,告诉,302.18,0.1764705882352941
5541,5541,HC.EXP.VB,8,0,16,379,2,1,0,1,负有,责任,1.0,mid_posterior,1.972535666666667,负有,2.87,0.6363636363636364
5542,5542,LC.UNEXP.CL,5,1,16,752,1,0,-2,1,一声,笑,1.0,mid_posterior,-4.142598666666667,声,58.53,0.1363636363636364
5543,5543,HC.UNEXP.CL,4,1,16,591,1,1,-1,1,一头,羊,0.9166666666666666,mid_posterior,8.818855666666666,头,71.24,0.6451612903225806
5544,5544,HC.AN.VB,6,0,16,265,0,1,0,1,确定,大海,0.08333333333333337,mid_posterior,0.37576953333333335,确定,109.52,0.3333333333333333
5545,5545,LC.AN.CL,2,1,16,779,0,0,0,0,一趟,电话,0.08333333333333337,mid_posterior,15.378903333333335,趟,18.39,0.1818181818181818
5546,5546,LC.UNEXP.VB,10,0,16,180,1,0,-2,1,汲取,营养,1.0,mid_posterior,-3.148357433333333,汲取,12.84,0.2727272727272727
5547,5547,LC.AN.VB,7,0,16,590,0,0,0,1,提高,歌曲,0.08333333333333337,mid_posterior,5.148149666666667,提高,1070.53,0.1666666666666667
5548,5548,LC.AN.CL,2,1,16,583,0,0,0,1,一两,乐曲,0.0,mid_posterior,-17.905323333333328,两,3.3,0.1818181818181818
5549,5549,HC.UNEXP.CL,4,1,16,8,1,1,-1,1,一双,儿女,0.875,mid_posterior,3.4733778666666666,双,35.52,0.3636363636363636
5550,5550,HC.UNEXP.CL,4,1,16,261,1,1,-1,1,一桌,人,1.0,mid_posterior,-7.723387,桌,6.66,0.2954545454545455
5551,5551,LC.UNEXP.VB,10,0,16,378,1,0,-2,1,加快,改造,1.0,mid_posterior,-16.872353333333333,加快,318.91,0.25
5552,5552,HC.EXP.CL,3,1,16,174,2,1,0,1,一顿,饭,1.0,mid_posterior,1.7129626666666666,顿,36.0,0.6363636363636364
5553,5553,LC.AN.CL,2,1,16,123,0,0,0,1,一岁,黄金,0.08333333333333337,mid_posterior,-4.761108999999999,岁,285.8,0.2258064516129032
5554,5554,LC.UNEXP.CL,5,1,16,366,1,0,-2,1,一组,新闻,0.75,mid_posterior,-1.8326986666666667,组,127.23,0.1612903225806452
5555,5555,HC.EXP.CL,3,1,16,562,2,1,0,1,一瓶,水,1.0,mid_posterior,8.560822666666667,瓶,53.12,0.4772727272727273
5556,5556,HC.UNEXP.CL,4,1,16,372,1,1,-1,0,一寸,空间,0.625,mid_posterior,3.9615606666666667,寸,18.39,0.5
5557,5557,LC.AN.CL,2,1,16,770,0,0,0,1,一包,卧室,0.0,mid_posterior,-2.1811526666666667,包,12.24,0.1818181818181818
5558,5558,HC.UNEXP.VB,9,0,16,134,1,1,-1,1,判处,监禁,1.0,mid_posterior,-9.241291666666667,判处,23.41,0.5428571428571428
5559,5559,HC.AN.CL,1,1,16,716,0,1,0,0,一缸,金莲,0.375,mid_posterior,12.410404666666668,缸,1.39,0.4318181818181818
5560,5560,HC.UNEXP.VB,9,0,16,152,1,1,-1,1,谋取,权力,1.0,mid_posterior,-1.9740396666666669,谋取,8.94,0.5
5561,5561,HC.UNEXP.CL,4,1,16,251,1,1,-1,0,一拨,船夫,0.8333333333333334,mid_posterior,2.636540666666667,拨,0.0,0.5909090909090909
5562,5562,LC.AN.VB,7,0,16,364,0,0,0,1,改进,鱼,0.0,mid_posterior,-8.169769333333333,改进,110.62,0.1666666666666667
5563,5563,HC.AN.VB,6,0,16,549,0,1,0,1,发来,杯子,0.125,mid_posterior,9.066863666666668,发来,14.24,0.4285714285714285
5564,5564,LC.AN.VB,7,0,16,434,0,0,0,1,安置,小说,0.0,mid_posterior,-13.496053333333334,安置,20.98,0.1764705882352941
5565,5565,HC.UNEXP.CL,4,1,16,267,1,1,-1,1,一餐,水果,1.0,mid_posterior,-7.504670333333332,餐,0.0,0.5454545454545454
5566,5566,LC.UNEXP.CL,5,1,16,698,1,0,-2,1,一处,错误,1.0,mid_posterior,3.2422554333333338,处,141.51,0.0967741935483871
5567,5567,HC.EXP.CL,3,1,16,552,2,1,0,1,一帮,人,1.0,mid_posterior,-3.365069333333333,帮,57.34,0.4772727272727273
5568,5568,HC.AN.CL,1,1,16,361,0,1,0,1,一轮,桌子,0.0,mid_posterior,-4.7877293,轮,69.69,0.5
5569,5569,HC.AN.VB,6,0,16,162,0,1,0,1,侮辱,子弹,0.0,mid_posterior,5.625630666666666,侮辱,6.07,0.3863636363636364
5570,5570,LC.UNEXP.VB,10,0,16,557,1,0,-2,1,走向,歧途,0.875,mid_posterior,-16.428256666666666,走向,365.12,0.2941176470588235
5571,5571,HC.AN.VB,6,0,16,436,0,1,0,1,参加,电脑,0.0,mid_posterior,0.01875133333333349,参加,1276.28,0.3888888888888889
5572,5572,LC.UNEXP.VB,10,0,16,136,1,0,-2,1,送到,城市,1.0,mid_posterior,-6.003387,送到,115.11,0.2162162162162162
5573,5573,LC.UNEXP.VB,10,0,16,554,1,0,-2,0,设立,学校,0.875,mid_posterior,-5.0896789999999985,设立,445.28,0.2571428571428571
5574,5574,LC.UNEXP.VB,10,0,16,30,1,0,-2,1,牺牲,人民,1.0,mid_posterior,-13.505136666666665,牺牲,23.75,0.2571428571428571
5575,5575,HC.AN.VB,6,0,16,570,0,1,0,1,兴建,车,0.0,mid_posterior,-6.670704341333335,兴建,111.14,0.3783783783783784
5576,5576,LC.UNEXP.CL,5,1,16,121,1,0,-2,1,一系列,电影,1.0,mid_posterior,-7.924665999999998,系列,347.46,0.1290322580645161
5577,5577,HC.AN.VB,6,0,16,697,0,1,0,1,就任,墙,0.0,mid_posterior,-4.987196666666667,就任,11.73,0.3409090909090909
5578,5578,LC.UNEXP.CL,5,1,16,14,1,0,-2,1,一次,经历,1.0,mid_posterior,15.562113333333334,次,3920.42,0.1935483870967742
5579,5579,HC.AN.VB,6,0,16,695,0,1,0,1,篡改,猪,0.125,mid_posterior,-7.464390999999999,篡改,8.94,0.3636363636363636
5580,5580,HC.UNEXP.CL,4,1,16,550,1,1,-1,1,一类,问题,0.75,mid_posterior,-13.972153333333333,类,36.82,0.6136363636363636
5581,5581,LC.AN.CL,2,1,16,593,0,0,0,1,一把,航母,0.16666666666666666,mid_posterior,-21.74997333333333,把,257.22,0.1935483870967742
5582,5582,LC.UNEXP.VB,10,0,16,696,1,0,-2,1,继承,房子,1.0,mid_posterior,-3.388974666666668,继承,14.23,0.2941176470588235
5583,5583,HC.UNEXP.CL,4,1,16,129,1,1,-1,1,一栋,住宅,1.0,mid_posterior,-5.827959333333332,栋,118.57,0.4838709677419355
5584,5584,HC.UNEXP.CL,4,1,16,432,1,1,-1,0,一首,词,0.875,mid_posterior,10.310077666666666,首,38.34,0.375
5585,5585,LC.UNEXP.CL,5,1,16,388,1,0,-2,1,一点,食物,1.0,mid_posterior,-2.059276333333333,点,2021.45,0.1290322580645161
5586,5586,LC.AN.VB,7,0,16,161,0,0,0,0,抵制,掌声,0.125,mid_posterior,-3.8322699666666673,抵制,19.95,0.1621621621621622
5587,5587,LC.AN.CL,2,1,16,717,0,0,0,1,一批,云朵,0.0,mid_posterior,-5.385248166666668,批,1360.42,0.2903225806451613
5588,5588,LC.AN.VB,7,0,16,427,0,0,0,1,越过,运动,0.0,mid_posterior,5.918218333333333,越过,10.33,0.1136363636363636
5589,5589,HC.UNEXP.VB,9,0,16,138,1,1,-1,1,完成,手术,1.0,mid_posterior,-6.3505623333333325,完成,842.22,0.5294117647058824
5590,5590,HC.AN.VB,6,0,16,441,0,1,0,1,收听,山,0.0,mid_posterior,-5.364439333333333,收听,5.21,0.3409090909090909
5591,5591,HC.UNEXP.VB,9,0,16,442,1,1,-1,1,借鉴,作业,0.875,mid_posterior,-1.782187666666667,借鉴,9.36,0.4545454545454545
5592,5592,HC.EXP.VB,8,0,16,708,2,1,0,1,名列,前茅,1.0,mid_posterior,-1.6039996666666667,名列,0.0,0.8863636363636364
5593,5593,HC.EXP.VB,8,0,16,164,2,1,0,1,开展,活动,0.875,mid_posterior,-5.144873433333333,开展,300.77,0.6176470588235294
5594,5594,LC.AN.CL,2,1,16,553,0,0,0,1,一条,饭,0.0,mid_posterior,7.19521,条,1665.17,0.1935483870967742
5595,5595,HC.AN.CL,1,1,16,719,0,1,0,1,一副,猪,0.125,mid_posterior,-7.484673333333332,副,75.87,0.3870967741935484
5596,5596,HC.EXP.VB,8,0,16,589,2,1,0,1,贴近,生活,1.0,mid_posterior,7.452518333333333,贴近,19.45,0.7222222222222222
5597,5597,HC.UNEXP.VB,9,0,16,426,1,1,-1,1,震撼,听众,1.0,mid_posterior,13.402103333333335,震撼,12.24,0.5454545454545454
5598,5598,HC.UNEXP.CL,4,1,16,389,1,1,-1,1,一员,队员,1.0,mid_posterior,-16.057814333333337,员,4.16,0.5681818181818182
5599,5599,HC.UNEXP.CL,4,1,16,571,1,1,-1,1,一架,马车,0.9166666666666666,mid_posterior,7.764704333333333,架,242.93,0.6363636363636364
5600,5600,HC.AN.CL,1,1,16,564,0,1,0,1,一群,账,0.125,mid_posterior,-7.815572333333333,群,313.12,0.4516129032258064
5601,5601,HC.AN.VB,6,0,16,766,0,1,0,1,讨论,希望,0.0,mid_posterior,-0.4042036666666665,讨论,107.62,0.3783783783783784
5602,5602,HC.EXP.CL,3,1,16,241,2,1,0,1,一席,话,0.9166666666666666,mid_posterior,-1.8100685333333333,席,1.39,0.4772727272727273
5603,5603,LC.AN.VB,7,0,16,260,0,0,0,1,保有,墙,0.0,mid_posterior,-11.892033,保有,14.23,0.1388888888888889
5604,5604,LC.AN.CL,2,1,16,715,0,0,0,1,一口,尸体,0.125,mid_posterior,-3.3129279999999994,口,80.71,0.1935483870967742
5605,5605,HC.AN.VB,6,0,16,25,0,1,0,1,前往,春水,0.0,mid_posterior,-0.8554753333333335,前往,110.57,0.3235294117647059
5606,5606,LC.AN.CL,2,1,16,545,0,0,0,1,一只,楼房,0.25,mid_posterior,-8.327582000000001,只,536.21,0.2580645161290323
5607,5607,HC.UNEXP.VB,9,0,16,576,1,1,-1,1,宏扬,美德,1.0,mid_posterior,-2.462034,宏扬,9.36,0.0
5608,5608,HC.UNEXP.CL,4,1,16,575,1,1,-1,1,一阵阵,波浪,0.75,mid_posterior,-4.690082,阵阵,15.25,0.3181818181818182
5609,5609,HC.EXP.CL,3,1,16,133,2,1,0,1,一类,人,0.9166666666666666,mid_posterior,-8.475794666666667,类,36.82,0.6136363636363636
5610,5610,LC.AN.CL,2,1,16,147,0,0,0,1,一班,扣子,0.0,mid_posterior,5.7665273333333325,班,27.05,0.2272727272727273
5611,5611,LC.AN.VB,7,0,16,246,0,0,0,0,持有,鞋子,0.25,mid_posterior,-16.411223333333336,持有,12.24,0.09090909090909091
5612,5612,LC.UNEXP.VB,10,0,16,165,1,0,-2,1,总结,文章,1.0,mid_posterior,3.804645,总结,13.41,0.2954545454545455
5613,5613,LC.AN.CL,2,1,16,125,0,0,0,1,一片,电话,0.0,mid_posterior,-5.630769000000001,片,349.82,0.2258064516129032
5614,5614,LC.UNEXP.CL,5,1,16,594,1,0,-2,1,一块,布,0.8333333333333334,mid_posterior,-10.651656999999998,块,514.9,0.1612903225806452
5615,5615,HC.AN.CL,1,1,16,6,0,1,0,1,一里,照片,0.0,mid_posterior,-10.151444,里,12.24,0.4318181818181818
5616,5616,HC.AN.CL,1,1,16,172,0,1,0,1,一肚子,桌子,0.375,mid_posterior,4.843987333333334,肚子,10.85,0.2954545454545455
5617,5617,HC.AN.CL,1,1,16,769,0,1,0,1,一尊,时间,0.16666666666666666,mid_posterior,-14.269013333333335,尊,18.39,0.4090909090909091
5618,5618,HC.EXP.VB,8,0,16,169,2,1,0,1,吃,饭,0.625,mid_posterior,11.975973333333336,吃,1363.14,0.5142857142857142
5619,5619,HC.AN.CL,1,1,16,720,0,1,0,1,一列,杯子,0.25,mid_posterior,7.872259333333332,列,22.59,0.5
5620,5620,HC.EXP.CL,3,1,16,179,2,1,0,1,一栋,楼,1.0,mid_posterior,-8.243060333333332,栋,118.57,0.4838709677419355
5621,5621,LC.UNEXP.CL,5,1,16,447,1,0,-2,1,一丝,线,0.875,mid_posterior,6.313619999999999,丝,13.62,0.06818181818181818
5622,5622,HC.EXP.CL,3,1,16,2,2,1,0,1,一线,生机,1.0,mid_posterior,-3.4997226666666665,线,3.3,0.5681818181818182
5623,5623,LC.UNEXP.VB,10,0,16,600,1,0,-2,1,送往,灾区,1.0,mid_posterior,13.160279999999998,送往,24.59,0.2
5624,5624,HC.AN.CL,1,1,16,756,0,1,0,1,一幕幕,春水,0.25,mid_posterior,3.813173666666666,幕幕,3.3,0.0
5625,5625,HC.UNEXP.CL,4,1,16,751,1,1,-1,1,一层,浪,0.9166666666666666,mid_posterior,-0.3225163333333332,层,194.32,0.6129032258064516
5626,5626,HC.EXP.VB,8,0,16,124,2,1,0,1,赚到,钱,1.0,mid_posterior,6.132676666666668,赚到,2.7,0.4545454545454545
5627,5627,HC.UNEXP.VB,9,0,16,130,1,1,-1,0,改善,健康,0.9166666666666666,mid_posterior,4.234863333333333,改善,420.97,0.4848484848484849
5628,5628,HC.AN.VB,6,0,16,384,0,1,0,1,服,新闻,0.125,mid_posterior,-3.0274903333333336,服,6.69,0.3636363636363636
5629,5629,HC.EXP.CL,3,1,16,761,2,1,0,1,一家,人,1.0,mid_posterior,2.7671702566666667,家,3777.92,0.64
5630,5630,HC.EXP.CL,3,1,16,158,2,1,0,1,一枝,花,1.0,mid_posterior,-2.4316436666666665,枝,1.39,0.4772727272727273
5631,5631,LC.AN.VB,7,0,16,367,0,0,0,1,影响,路,0.125,mid_posterior,1.3960976999999997,影响,384.8,0.08333333333333333
5632,5632,LC.UNEXP.CL,5,1,16,423,1,0,-2,0,一平米,别墅,0.75,mid_posterior,9.610356333333334,平米,0.0,0.1363636363636364
5633,5633,LC.AN.CL,2,1,16,363,0,0,0,1,一大群,水果,0.0,mid_posterior,8.977473666666667,大群,1.91,0.25
5634,5634,HC.EXP.CL,3,1,16,558,2,1,0,1,一寸,光阴,1.0,mid_posterior,-3.612905333333333,寸,18.39,0.5
5635,5635,HC.EXP.VB,8,0,16,705,2,1,0,1,深化,改革,0.875,mid_posterior,-0.8869387666666668,深化,110.08,0.7222222222222222
5636,5636,LC.UNEXP.VB,10,0,16,699,1,0,-2,1,实现,功能,1.0,mid_posterior,10.129458999999999,实现,754.62,0.3055555555555556
5637,5637,HC.UNEXP.CL,4,1,16,425,1,1,-1,1,一支,舞,1.0,mid_posterior,16.004450000000002,支,412.48,0.3870967741935484
5638,5638,HC.UNEXP.VB,9,0,16,373,1,1,-1,1,运送,枪支,1.0,mid_posterior,-7.565933666666666,运送,9.36,0.5227272727272727
5639,5639,HC.AN.VB,6,0,16,444,0,1,0,1,虐待,电影,0.0,mid_posterior,7.0471976666666665,虐待,11.73,0.3863636363636364
5640,5640,HC.AN.CL,1,1,16,248,0,1,0,1,一公顷,措施,0.0,mid_posterior,-7.221872666666667,公顷,2.25,0.4318181818181818
5641,5641,HC.EXP.CL,3,1,16,252,2,1,0,1,一节,课,0.9166666666666666,mid_posterior,-10.002599333333333,节,12.26,0.5
5642,5642,HC.AN.VB,6,0,16,768,0,1,0,1,回顾,桌子,0.0,mid_posterior,-2.821773633333333,回顾,9.36,0.3181818181818182
5643,5643,LC.UNEXP.VB,10,0,16,26,1,0,-2,0,抵御,流感,0.875,mid_posterior,10.516371333333334,抵御,9.36,0.2954545454545455
5644,5644,HC.EXP.CL,3,1,16,694,2,1,0,1,一桶,水,0.875,mid_posterior,3.723258,桶,10.04,0.6136363636363636
5645,5645,LC.UNEXP.VB,10,0,16,551,1,0,-2,1,实行,规定,1.0,mid_posterior,0.7222768933333333,实行,608.14,0.2222222222222222
5646,5646,HC.AN.CL,1,1,16,584,0,1,0,1,一对,食物,0.0,mid_posterior,10.747227666666666,对,150.26,0.3870967741935484
5647,5647,LC.AN.VB,7,0,16,438,0,0,0,1,具有,水,0.375,mid_posterior,-7.053580999999999,具有,615.32,0.08571428571428572
5648,5648,HC.AN.VB,6,0,16,12,0,1,0,1,搁置,春水,0.0,mid_posterior,18.503623333333334,搁置,8.44,0.3409090909090909
5649,5649,HC.AN.CL,1,1,16,142,0,1,0,1,一盘,手机,0.0,mid_posterior,8.616876666666666,盘,30.09,0.3409090909090909
5650,5650,LC.AN.VB,7,0,16,764,0,0,0,1,支持,米,0.0,mid_posterior,7.022534666666667,支持,524.48,0.05882352941176471
5651,5651,HC.UNEXP.CL,4,1,16,560,1,1,-1,0,一分,辛苦,0.75,mid_posterior,-0.2969468,分,112.36,0.5454545454545454
5652,5652,HC.EXP.CL,3,1,16,390,2,1,0,1,一阵阵,风,0.875,mid_posterior,7.093197999999999,阵阵,15.25,0.3181818181818182
5653,5653,HC.UNEXP.VB,9,0,16,375,1,1,-1,0,载,猪,0.5,mid_posterior,7.8336700000000015,载,10.33,0.3409090909090909
5654,5654,HC.EXP.VB,8,0,16,587,2,1,0,1,搬起,石头,1.0,mid_posterior,-4.171224666666666,搬起,0.0,0.5454545454545454
5655,5655,HC.AN.VB,6,0,16,122,0,1,0,1,回馈,照片,0.0,mid_posterior,-1.3074401666666666,回馈,18.37,0.4
